applicant_id,age,age_group,gender,nationality,employment_type,employment_tenure_months,monthly_income,monthly_obligations,monthly_spend,existing_credit_exposure,transaction_history_months,num_previous_applications,num_late_payments,requested_amount,defaulted,requires_bureau_check,max_eligible_credit
APP-001307,57,46-60,female,southeast_asian,self_employed,188,17384.23,1569.72,8055.5,30894.41,4,3,0,1373.63,0,True,20000.0
APP-001308,47,46-60,male,south_asian,salaried,135,9556.51,2353.34,4227.81,75052.19,30,5,0,19275.99,0,True,20000.0
APP-001309,45,36-45,male,south_asian,salaried,98,7126.84,556.61,3067.07,21452.83,34,3,2,9868.47,1,True,20000.0
APP-001310,40,36-45,male,arab_expat,salaried,78,8908.26,1786.76,6622.48,54483.17,9,5,0,19328.24,0,True,20000.0
APP-001311,57,46-60,female,other,salaried,156,7904.81,2819.26,5185.29,104414.19,43,4,0,9696.76,0,True,20000.0
APP-001312,62,46-60,male,south_asian,salaried,182,18793.02,6435.25,9174.68,224768.12,24,0,0,15331.53,0,True,20000.0
APP-001313,33,26-35,male,south_asian,salaried,52,20523.7,2614.03,7025.06,86507.18,40,1,0,11773.06,0,True,20000.0
APP-001314,56,46-60,male,other,salaried,168,14162.19,2251.33,7611.1,82727.39,18,3,0,18934.41,0,True,20000.0
APP-001315,65,46-60,male,south_asian,salaried,210,5342.23,973.86,1794.83,37873.53,9,2,0,7047.28,0,True,16026.689999999999
APP-001316,48,46-60,female,arab_expat,salaried,141,18601.64,3597.75,10586.03,111165.48,24,4,0,12306.34,0,True,20000.0
APP-001317,49,46-60,male,south_asian,self_employed,122,6315.49,865.74,4573.81,20244.25,22,2,0,16533.91,0,True,18946.47
APP-001318,33,26-35,male,south_asian,salaried,50,6236.98,402.1,2108.2,13121.1,36,5,0,1581.64,0,True,18710.94
APP-001319,55,46-60,male,emirati,salaried,149,4674.24,1009.22,3090.49,20489.34,25,2,0,6215.6,0,True,14022.72
APP-001320,33,26-35,male,south_asian,salaried,40,6016.48,1072.72,1915.7,25737.18,41,4,0,1730.91,0,True,18049.44
APP-001321,65,46-60,male,south_asian,unemployed,0,3000.0,603.4,1498.65,11724.51,3,4,2,4770.25,1,True,9000.0
APP-001322,65,46-60,female,arab_expat,salaried,197,7338.85,1607.53,3712.02,48445.23,41,3,0,3371.59,0,True,20000.0
APP-001323,57,46-60,male,south_asian,salaried,140,9222.74,1609.31,5956.3,16267.33,8,5,0,8744.85,0,True,20000.0
APP-001324,36,36-45,female,south_asian,self_employed,60,3000.0,139.43,1362.49,2680.66,41,1,0,7623.07,0,True,9000.0
APP-001325,34,26-35,male,arab_expat,salaried,56,6417.29,731.82,4803.96,26501.28,7,5,0,9961.22,0,True,19251.87
APP-001326,59,46-60,male,south_asian,salaried,193,13107.44,1588.61,5267.79,62084.84,44,0,0,4164.02,0,True,20000.0
APP-001327,27,26-35,male,south_asian,salaried,35,3000.0,184.8,1447.02,2778.21,5,4,0,3421.68,0,True,9000.0
APP-001328,57,46-60,female,emirati,salaried,159,14610.26,793.93,11490.98,10573.61,22,4,0,10991.72,0,True,20000.0
APP-001329,24,18-25,male,south_asian,self_employed,0,8178.13,340.3,5995.18,5333.3,6,4,0,3874.46,0,True,20000.0
APP-001330,28,26-35,male,southeast_asian,salaried,6,30478.53,5323.73,10471.75,168825.45,4,1,3,7448.99,1,True,20000.0
APP-001331,30,26-35,female,other,salaried,42,7580.68,1662.45,3817.88,47242.41,14,2,0,8432.16,0,True,20000.0
APP-001332,63,46-60,male,arab_expat,salaried,206,32587.53,4610.62,23751.21,128813.96,16,0,0,13846.5,0,True,20000.0
APP-001333,57,46-60,female,arab_expat,salaried,194,7648.43,87.51,5073.62,2545.97,7,2,0,14931.04,0,True,20000.0
APP-001334,43,36-45,male,south_asian,salaried,113,8517.33,1674.6,6620.54,18277.1,9,2,0,16092.8,0,True,20000.0
APP-001335,63,46-60,male,emirati,salaried,198,62544.67,3777.56,25056.54,54294.94,2,5,0,18300.95,0,True,20000.0
APP-001336,35,26-35,male,southeast_asian,salaried,62,7759.81,1836.28,5476.11,36607.12,47,5,1,18313.79,0,True,20000.0
APP-001337,51,46-60,male,arab_expat,salaried,132,11761.95,474.79,6090.64,18463.68,12,0,0,8084.11,0,True,20000.0
APP-001338,58,46-60,female,south_asian,salaried,158,8582.04,2257.13,6765.42,64786.88,11,1,0,19200.14,0,True,20000.0
APP-001339,44,36-45,male,western,salaried,84,28536.3,264.92,19308.18,9822.31,3,4,0,4679.22,0,True,20000.0
APP-001340,19,18-25,male,south_asian,salaried,0,5088.74,539.34,3336.43,7367.95,22,4,0,14631.76,1,True,15266.22
APP-001341,32,26-35,male,south_asian,salaried,44,10277.79,2547.53,6462.2,55575.12,0,4,0,10455.39,0,True,20000.0
APP-001342,51,46-60,male,southeast_asian,salaried,120,7318.65,1088.53,4152.59,16945.3,42,4,0,14479.63,0,True,20000.0
APP-001343,18,18-25,female,emirati,salaried,0,7095.6,1139.67,3627.29,42395.08,30,4,2,5931.57,0,True,20000.0
APP-001344,53,46-60,male,other,salaried,128,10220.44,1899.06,7651.14,57941.03,34,4,0,18513.43,0,True,20000.0
APP-001345,62,46-60,male,south_asian,salaried,196,16143.72,1512.29,6106.28,35255.84,36,5,0,15903.22,0,True,20000.0
APP-001346,57,46-60,male,south_asian,salaried,159,3769.75,665.01,1961.4,18597.37,11,5,1,6615.06,0,True,11309.25
APP-001347,31,26-35,male,south_asian,salaried,49,9629.03,2248.68,3496.55,41427.28,25,5,0,15559.72,0,True,20000.0
APP-001348,56,46-60,male,south_asian,salaried,149,4046.43,1125.59,2333.88,13686.82,41,1,0,3316.83,0,True,12139.289999999999
APP-001349,51,46-60,male,other,salaried,148,7167.63,1254.49,4404.96,40747.85,18,5,0,6328.79,0,True,20000.0
APP-001350,54,46-60,male,southeast_asian,salaried,120,7351.99,1784.7,5445.03,36983.45,15,5,0,4741.41,0,True,20000.0
APP-001351,33,26-35,female,southeast_asian,salaried,63,5209.95,1060.19,2724.31,29987.8,39,3,0,1743.46,0,True,15629.849999999999
APP-001352,54,46-60,female,western,salaried,166,13496.82,4572.65,9317.88,92237.65,32,3,0,12588.29,0,True,20000.0
APP-001353,29,26-35,male,southeast_asian,salaried,35,8950.85,1007.16,2849.5,10637.89,15,5,0,13148.52,0,True,20000.0
APP-001354,63,46-60,male,arab_expat,salaried,198,12614.1,4969.88,3801.09,136512.06,36,0,0,18958.87,0,True,20000.0
APP-001355,62,46-60,male,arab_expat,salaried,183,8370.86,1645.77,3517.4,20000.54,42,2,0,9933.25,0,True,20000.0
APP-001356,29,26-35,male,south_asian,freelancer,28,4387.17,636.41,2341.86,18193.2,15,1,0,7291.72,0,True,13161.51
APP-001357,41,36-45,male,emirati,self_employed,91,15901.88,3604.96,9967.47,79574.3,7,4,0,5618.58,0,True,20000.0
APP-001358,58,46-60,male,south_asian,salaried,177,19067.69,3078.33,13412.82,122864.58,21,5,3,19591.91,1,True,20000.0
APP-001359,60,46-60,male,arab_expat,self_employed,171,5815.91,1477.61,3196.75,27338.79,34,3,2,930.44,0,True,17447.73
APP-001360,56,46-60,female,emirati,salaried,152,12491.21,519.56,3956.24,13659.17,33,1,0,6595.72,0,True,20000.0
APP-001361,61,46-60,male,western,salaried,187,24010.47,4116.5,15328.96,84751.4,9,3,0,5182.98,0,True,20000.0
APP-001362,61,46-60,female,southeast_asian,salaried,191,4632.76,526.88,1838.86,5384.21,13,0,0,12702.83,0,True,13898.28
APP-001363,37,36-45,male,southeast_asian,freelancer,73,10187.74,1579.94,7234.23,18764.42,33,4,0,4322.34,0,True,20000.0
APP-001364,60,46-60,male,emirati,salaried,178,17389.06,2630.65,6730.49,93372.35,8,5,0,17990.07,0,True,20000.0
APP-001365,48,46-60,female,western,salaried,126,16260.23,3787.65,10343.29,146610.17,38,1,3,13324.66,1,True,20000.0
APP-001366,38,36-45,female,arab_expat,salaried,87,11359.65,3516.89,5216.77,136852.15,30,2,0,7759.88,0,True,20000.0
APP-001367,31,26-35,male,southeast_asian,salaried,42,9004.47,1613.76,3085.51,34633.54,21,4,0,13899.41,0,True,20000.0
APP-001368,27,26-35,male,south_asian,salaried,6,10369.76,1787.15,7980.05,31820.43,32,1,1,5590.19,0,True,20000.0
APP-001369,51,46-60,male,south_asian,salaried,144,5701.81,779.69,4214.92,17033.72,13,3,3,675.47,1,True,17105.43
APP-001370,44,36-45,female,south_asian,salaried,85,3983.44,462.17,1325.85,10390.08,46,3,2,6747.3,0,True,11950.32
APP-001371,51,46-60,male,emirati,salaried,117,7281.3,1762.82,3747.68,33414.81,28,0,0,6796.57,0,True,20000.0
APP-001372,61,46-60,female,southeast_asian,salaried,189,13243.19,2703.3,8356.48,36318.24,46,3,0,2905.97,0,True,20000.0
APP-001373,22,18-25,female,south_asian,salaried,14,3539.91,405.88,2351.61,13568.07,16,1,0,534.89,0,True,10619.73
APP-001374,29,26-35,male,southeast_asian,freelancer,52,6496.73,744.62,2595.4,29643.05,26,4,0,4148.47,0,True,19490.19
APP-001375,57,46-60,male,emirati,salaried,169,21114.97,2499.13,13788.27,34146.94,42,5,1,18193.25,0,True,20000.0
APP-001376,23,18-25,male,south_asian,salaried,0,19754.05,2462.06,6913.58,93234.3,3,3,0,4248.79,0,True,20000.0
APP-001377,40,36-45,male,south_asian,salaried,82,5407.62,1411.43,2186.93,33093.15,26,0,0,7631.03,0,True,16222.86
APP-001378,43,36-45,male,arab_expat,salaried,111,5324.35,546.44,3298.58,13208.86,11,1,0,4587.93,0,True,15973.050000000001
APP-001379,44,36-45,female,arab_expat,salaried,134,14101.4,15.83,8366.7,491.16,47,5,0,16952.1,0,True,20000.0
APP-001380,52,46-60,male,south_asian,salaried,138,8170.93,1223.95,5385.13,23214.51,22,0,1,9940.28,0,True,20000.0
APP-001381,54,46-60,male,south_asian,salaried,148,7209.51,1824.56,4241.41,34450.06,16,5,1,11809.42,1,True,20000.0
APP-001382,56,46-60,male,other,salaried,175,4333.01,1390.88,2708.03,49914.62,3,4,2,10271.59,1,True,12999.03
APP-001383,48,46-60,male,arab_expat,salaried,112,12689.35,3480.18,6778.88,53985.0,35,3,1,1575.9,0,True,20000.0
APP-001384,46,46-60,female,other,salaried,103,12731.42,936.11,4149.72,13379.75,29,1,0,7892.16,0,True,20000.0
APP-001385,43,36-45,female,western,self_employed,111,10370.98,702.48,7148.34,19643.85,4,4,0,9906.69,0,True,20000.0
APP-001386,21,18-25,male,south_asian,freelancer,0,7025.33,1502.62,4140.23,48990.38,38,0,0,7561.14,1,True,20000.0
APP-001387,37,36-45,female,south_asian,salaried,72,9517.06,1717.82,7475.31,39043.13,25,3,0,1034.55,0,True,20000.0
APP-001388,29,26-35,male,arab_expat,freelancer,38,3491.83,351.28,2401.83,10487.46,25,3,0,8248.32,0,True,10475.49
APP-001389,28,26-35,female,south_asian,salaried,30,9125.9,788.8,4527.82,14997.07,20,1,0,4063.65,0,True,20000.0
APP-001390,53,46-60,male,south_asian,salaried,151,8775.64,3643.13,5838.53,108137.23,0,5,0,7536.62,0,True,20000.0
APP-001391,41,36-45,female,emirati,salaried,84,13613.89,2424.63,9393.03,50105.83,19,5,0,5430.82,0,True,20000.0
APP-001392,28,26-35,female,south_asian,salaried,42,9558.91,1767.94,6159.74,29144.53,25,5,1,16014.61,0,True,20000.0
APP-001393,34,26-35,male,other,salaried,66,3982.51,451.06,1385.22,5109.85,5,3,0,11732.51,0,True,11947.53
APP-001394,48,46-60,female,emirati,salaried,130,4301.22,1189.6,1611.66,32063.36,40,2,0,11055.47,0,True,12903.66
APP-001395,48,46-60,male,south_asian,salaried,136,20279.4,1153.3,10742.92,35613.6,5,2,0,6331.02,0,True,20000.0
APP-001396,47,46-60,female,southeast_asian,salaried,131,10950.66,2243.37,8584.48,84009.75,34,1,0,13092.4,0,True,20000.0
APP-001397,63,46-60,female,south_asian,self_employed,196,4910.97,347.23,1877.93,13623.43,18,3,2,11212.87,1,True,14732.91
APP-001398,37,36-45,male,south_asian,salaried,78,9982.23,2190.86,5895.42,49432.05,2,0,0,11568.67,0,True,20000.0
APP-001399,18,18-25,male,south_asian,salaried,1,4987.17,560.78,2408.72,15599.21,44,1,0,9171.05,0,True,14961.51
APP-001400,21,18-25,male,emirati,freelancer,14,5859.84,266.49,2292.02,5149.17,3,3,0,6106.5,0,True,17579.52
APP-001401,54,46-60,female,emirati,salaried,162,6824.52,1283.82,2586.2,33586.17,11,5,0,12520.91,0,True,20000.0
APP-001402,61,46-60,male,southeast_asian,self_employed,188,3487.33,92.42,2339.57,2213.38,37,3,0,925.44,0,False,10461.99
APP-001403,30,26-35,male,south_asian,salaried,33,4166.27,521.39,2190.65,12860.98,40,5,0,3617.38,0,True,12498.810000000001
APP-001404,21,18-25,female,south_asian,salaried,11,9368.17,2522.36,6853.19,96814.93,10,1,0,5008.35,0,True,20000.0
APP-001405,54,46-60,male,emirati,salaried,158,11798.63,2725.8,5003.33,92525.39,24,1,0,18717.95,0,True,20000.0
APP-001406,32,26-35,male,south_asian,self_employed,46,15422.16,1222.85,6581.39,35470.27,25,1,0,9443.41,0,True,20000.0
APP-001407,21,18-25,male,south_asian,salaried,3,4810.89,1295.06,2642.76,44186.35,45,2,0,10228.69,0,True,14432.670000000002
APP-001408,35,26-35,male,western,self_employed,49,10798.73,1514.66,3950.15,25714.54,38,0,0,15528.55,0,True,20000.0
APP-001409,22,18-25,male,arab_expat,self_employed,0,15338.92,4516.59,11746.55,177155.09,29,3,3,10195.64,0,True,20000.0
APP-001410,38,36-45,male,western,self_employed,60,6081.51,1431.15,4207.9,19477.58,19,0,0,15984.02,0,True,18244.53
APP-001411,60,46-60,male,western,salaried,181,26851.44,2750.16,14781.38,57079.52,31,4,0,17606.66,0,True,20000.0
APP-001412,37,36-45,male,south_asian,freelancer,99,5901.88,409.55,3318.17,10942.37,25,1,2,11794.53,1,True,17705.64
APP-001413,42,36-45,female,south_asian,salaried,109,6860.41,620.59,2215.04,12731.73,1,4,0,19868.59,0,True,20000.0
APP-001414,53,46-60,male,south_asian,salaried,146,11596.13,3130.17,4598.77,51094.86,20,0,0,4853.88,0,True,20000.0
APP-001415,64,46-60,female,emirati,salaried,213,6368.94,1493.28,2815.25,39510.31,19,0,0,9446.27,0,True,19106.82
APP-001416,54,46-60,male,south_asian,salaried,151,3061.84,1166.97,1578.54,23961.2,29,2,0,2299.88,0,True,9185.52
APP-001417,37,36-45,male,arab_expat,salaried,87,3170.6,287.13,1695.84,6978.56,38,0,0,1395.97,0,True,9511.8
APP-001418,49,46-60,female,south_asian,salaried,136,6286.62,852.49,4888.81,15943.41,15,5,2,5930.62,0,True,18859.86
APP-001419,20,18-25,male,arab_expat,salaried,0,18345.65,4063.88,6742.99,86663.04,18,0,0,15974.31,0,True,20000.0
APP-001420,36,36-45,male,south_asian,salaried,82,4740.27,1255.5,3061.37,39442.9,5,4,0,9333.7,0,True,14220.810000000001
APP-001421,38,36-45,female,south_asian,salaried,62,4572.07,1318.24,3150.13,38169.76,2,1,1,2213.34,0,True,13716.21
APP-001422,36,36-45,male,south_asian,salaried,86,3420.22,602.53,1200.99,15363.0,30,4,0,616.86,0,True,10260.66
APP-001423,22,18-25,male,south_asian,salaried,7,4645.95,1032.22,1471.94,27566.69,38,3,1,6864.64,0,True,13937.849999999999
APP-001424,57,46-60,male,south_asian,self_employed,174,5565.58,1001.93,3684.93,17362.94,22,3,2,1173.01,0,True,16696.739999999998
APP-001425,22,18-25,female,western,freelancer,6,20036.22,4514.57,8500.73,122853.17,0,0,2,18648.25,1,True,20000.0
APP-001426,23,18-25,female,south_asian,salaried,15,14641.3,4028.99,8779.27,147669.44,34,3,0,13547.07,0,True,20000.0
APP-001427,31,26-35,male,other,salaried,47,13950.19,522.43,6361.64,20094.39,16,0,0,5013.39,0,True,20000.0
APP-001428,38,36-45,male,south_asian,salaried,87,3082.08,10.44,2315.77,246.35,14,4,0,2360.15,0,False,9246.24
APP-001429,19,18-25,male,south_asian,self_employed,0,5212.65,1210.78,2264.36,14092.97,34,0,2,4519.5,0,True,15637.949999999999
APP-001430,57,46-60,male,southeast_asian,freelancer,152,5175.54,1837.1,2599.47,34930.22,0,3,1,6910.77,1,True,15526.619999999999
APP-001431,46,46-60,male,western,salaried,104,32649.26,3690.14,19631.36,108195.69,14,0,0,4904.26,0,True,20000.0
APP-001432,20,18-25,male,south_asian,salaried,0,5013.54,1052.0,2136.58,12708.26,0,5,0,12250.62,0,True,15040.619999999999
APP-001433,19,18-25,female,western,salaried,0,3906.58,780.55,1566.52,30993.23,1,4,1,5463.05,0,True,11719.74
APP-001434,54,46-60,female,south_asian,salaried,169,5796.68,407.74,2548.56,6919.7,31,4,0,10036.87,0,True,17390.04
APP-001435,44,36-45,female,western,salaried,113,8464.03,108.56,5911.99,2986.29,18,3,0,4681.63,0,True,20000.0
APP-001436,42,36-45,female,other,salaried,88,3836.95,1336.93,2527.89,19475.19,44,5,0,9558.44,0,True,11510.849999999999
APP-001437,51,46-60,male,south_asian,salaried,142,7518.26,1761.58,5734.13,30374.54,27,0,0,9891.3,0,True,20000.0
APP-001438,56,46-60,male,western,salaried,153,29429.4,3553.41,9189.3,109887.71,28,4,0,17599.7,0,True,20000.0
APP-001439,34,26-35,male,south_asian,self_employed,41,10171.06,990.02,3724.24,30560.24,47,5,0,8204.83,0,True,20000.0
APP-001440,65,46-60,male,south_asian,salaried,187,17220.77,576.85,11622.69,7207.7,15,0,0,16998.72,0,True,20000.0
APP-001441,47,46-60,male,south_asian,salaried,122,8572.26,1132.77,4766.15,33591.68,9,2,0,7821.63,0,True,20000.0
APP-001442,54,46-60,male,arab_expat,salaried,168,11699.72,1180.04,7401.89,30535.61,23,3,0,5277.73,0,True,20000.0
APP-001443,44,36-45,female,western,freelancer,104,22065.32,1779.8,12425.75,70340.33,39,0,0,1731.04,0,True,20000.0
APP-001444,58,46-60,male,southeast_asian,self_employed,179,25378.25,3880.19,15552.75,107604.06,19,3,0,791.54,0,True,20000.0
APP-001445,33,26-35,male,arab_expat,salaried,48,13538.61,2361.15,9883.7,89932.6,15,4,0,5516.63,0,True,20000.0
APP-001446,37,36-45,female,south_asian,freelancer,78,5070.06,573.94,1709.59,19223.9,10,0,0,857.58,0,True,15210.18
APP-001447,63,46-60,male,south_asian,salaried,206,14077.74,2376.01,9140.68,35656.74,23,3,0,1516.54,0,True,20000.0
APP-001448,40,36-45,male,southeast_asian,salaried,82,19492.59,964.06,12912.34,15898.24,9,4,0,10936.15,0,True,20000.0
APP-001449,18,18-25,male,south_asian,salaried,0,6215.29,920.69,2980.24,22709.69,27,2,3,15309.28,1,True,18645.87
APP-001450,34,26-35,female,south_asian,salaried,74,6117.91,1256.21,3251.72,28808.24,4,2,0,5707.28,0,True,18353.73
APP-001451,28,26-35,male,emirati,salaried,40,3000.0,515.69,2263.67,18531.24,38,0,0,6305.09,0,True,9000.0
APP-001452,51,46-60,male,emirati,salaried,140,3000.0,936.57,933.76,17652.28,26,2,0,1089.52,0,True,9000.0
APP-001453,61,46-60,female,south_asian,salaried,187,7510.78,1785.99,4917.21,18841.5,17,0,1,12559.65,0,True,20000.0
APP-001454,62,46-60,male,south_asian,salaried,185,5135.75,173.98,3863.15,5235.05,32,5,0,15344.11,0,True,15407.25
APP-001455,39,36-45,female,southeast_asian,unemployed,0,4870.105971997701,80.98,1999.45,1835.07,43,3,0,12298.32,0,True,14610.317915993102
APP-001456,48,46-60,female,south_asian,salaried,130,6210.84,989.45,3560.66,18507.16,35,4,2,13716.22,0,True,18632.52
APP-001457,24,18-25,male,south_asian,salaried,0,6741.14,2305.69,4227.36,89759.85,19,4,0,8606.2,0,True,20000.0
APP-001458,64,46-60,female,south_asian,salaried,207,5301.22,526.43,2102.22,12466.32,21,2,0,14690.37,0,True,15903.66
APP-001459,65,46-60,male,southeast_asian,salaried,194,16506.27,1201.7,6265.43,23720.01,24,3,0,9528.63,0,True,20000.0
APP-001460,63,46-60,male,south_asian,salaried,203,4822.69,1702.99,2876.76,23044.84,26,0,0,12366.51,1,True,14468.07
APP-001461,37,36-45,female,south_asian,salaried,80,14625.23,3905.83,6966.18,86720.97,15,3,0,19659.81,0,True,20000.0
APP-001462,23,18-25,male,south_asian,salaried,0,3174.84,621.89,1468.58,22412.58,4,3,3,9334.16,1,True,9524.52
APP-001463,40,36-45,female,southeast_asian,freelancer,105,25402.08,6739.31,14149.19,122445.43,20,5,3,10397.95,1,True,20000.0
APP-001464,54,46-60,female,southeast_asian,salaried,189,10460.31,908.93,6298.66,26514.88,27,4,0,2550.08,0,True,20000.0
APP-001465,39,36-45,female,western,freelancer,86,12673.13,2661.28,7054.9,85204.63,46,4,0,10485.99,0,True,20000.0
APP-001466,50,46-60,female,south_asian,self_employed,139,7544.95,286.6,4037.54,7134.4,13,4,0,17068.24,0,True,20000.0
APP-001467,64,46-60,female,south_asian,salaried,176,29653.24,3275.75,19924.27,46067.3,30,2,0,5029.06,0,True,20000.0
APP-001468,46,46-60,female,other,salaried,93,14512.68,3732.22,6743.97,107488.83,34,4,0,9510.19,0,True,20000.0
APP-001469,56,46-60,female,southeast_asian,salaried,152,10637.54,2072.19,3574.44,50371.91,14,1,0,13705.21,0,True,20000.0
APP-001470,49,46-60,female,southeast_asian,salaried,112,9943.44,280.79,4911.58,4128.08,9,5,0,6770.16,0,True,20000.0
APP-001471,18,18-25,male,south_asian,salaried,0,7729.24,592.49,2853.03,20524.35,38,2,0,9442.71,0,True,20000.0
APP-001472,38,36-45,female,southeast_asian,self_employed,73,3682.77,442.17,1242.63,10044.52,29,0,0,7993.11,0,True,11048.31
APP-001473,38,36-45,male,southeast_asian,unemployed,0,3000.0,774.88,1363.75,29531.09,38,4,2,7293.16,1,True,9000.0
APP-001474,25,18-25,female,emirati,salaried,28,17088.21,1023.69,6009.65,14960.86,41,4,0,13296.2,0,True,20000.0
APP-001475,58,46-60,male,south_asian,salaried,162,6924.43,427.13,2100.24,10657.99,36,4,0,6576.46,0,True,20000.0
APP-001476,31,26-35,male,south_asian,salaried,58,7460.2,894.33,3644.42,26669.53,39,1,0,8769.73,0,True,20000.0
APP-001477,54,46-60,male,western,salaried,165,13078.57,3057.27,4176.46,49577.28,40,2,0,1146.71,0,True,20000.0
APP-001478,45,36-45,male,western,freelancer,96,12976.09,1817.89,9441.2,22136.53,28,4,0,15772.33,0,True,20000.0
APP-001479,57,46-60,male,emirati,salaried,172,5911.93,2452.27,2462.83,58606.88,35,1,0,1433.16,0,True,17735.79
APP-001480,36,36-45,male,south_asian,salaried,54,3035.9,371.13,1697.91,11434.9,35,0,0,1941.02,0,True,9107.7
APP-001481,54,46-60,male,western,salaried,150,17375.16,204.47,10831.09,7480.23,45,3,0,12738.73,0,True,20000.0
APP-001482,39,36-45,male,south_asian,salaried,72,6124.35,437.29,2672.01,8545.7,22,0,0,2044.42,0,True,18373.050000000003
APP-001483,57,46-60,male,southeast_asian,freelancer,173,9428.47,1580.75,5864.04,33716.85,5,0,1,17380.89,1,True,20000.0
APP-001484,22,18-25,male,western,salaried,0,12707.37,1462.14,9339.57,51384.59,30,1,0,10712.09,0,True,20000.0
APP-001485,25,18-25,female,arab_expat,unemployed,0,3000.0,715.41,927.01,19533.57,4,4,0,2724.38,0,True,9000.0
APP-001486,19,18-25,male,emirati,salaried,0,20202.92,3843.66,10781.69,50366.62,45,3,0,1635.2,0,True,20000.0
APP-001487,32,26-35,male,other,salaried,46,7654.03,1204.94,2492.31,29002.25,39,3,0,7561.35,0,True,20000.0
APP-001488,64,46-60,male,south_asian,salaried,193,13080.47,5469.21,7979.77,200013.81,17,4,0,9730.73,0,True,20000.0
